Return_Type,Reporting_Quarter,Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,Currency,Gross_Premium_Written,Net_Premium_Written,Cumulative_Paid_Claims,Case_Reserves,IBNR_Reserve,Total_Incurred,Number_of_Claims,Number_of_Claims_Closed,As_At_Date,Calendar_Period
RRA,N/A,33,2021,0,A1,GBP,17264229,14674594,1721486,4131568,2754378,8607432,332,63,2024-12-31,2021
RRA,N/A,33,2021,1,A1,GBP,9029490,7675066,2319401,2584475,1722983,6626859,169,100,2024-12-31,2022
RRA,N/A,33,2021,2,A1,GBP,1458838,1240012,489367,293620,195747,978734,57,60,2024-12-31,2023
RRA,N/A,33,2021,3,A1,GBP,4807123,4086054,1982825,640605,427070,3050500,70,218,2024-12-31,2024
RRA,N/A,33,2021,0,A2,GBP,6166413,5241451,800832,1921997,1281331,4004160,376,30,2024-12-31,2021
RRA,N/A,33,2021,1,A2,GBP,18074911,15363674,4631833,5161186,3440790,13233809,222,88,2024-12-31,2022
RRA,N/A,33,2021,2,A2,GBP,16845066,14318306,4611272,2766763,1844508,9222543,292,39,2024-12-31,2023
RRA,N/A,33,2021,3,A2,GBP,13871010,11790358,4744699,1532902,1021935,7299536,316,172,2024-12-31,2024
RRA,N/A,33,2021,0,D1,GBP,5580459,4743390,887974,2131139,1420759,4439872,151,80,2024-12-31,2021
RRA,N/A,33,2021,1,D1,GBP,14923157,12684683,3060478,3410247,2273498,8744223,413,92,2024-12-31,2022
RRA,N/A,33,2021,2,D1,GBP,9964826,8470102,3877412,2326447,1550964,7754823,154,188,2024-12-31,2023
RRA,N/A,33,2021,3,D1,GBP,11017871,9365190,5621799,1816273,1210849,8648921,306,222,2024-12-31,2024
RRA,N/A,33,2021,0,D2,GBP,17429603,14815162,2775156,6660374,4440249,13875779,238,56,2024-12-31,2021
RRA,N/A,33,2021,1,D2,GBP,17251800,14664030,3550719,3956516,2637677,10144912,292,138,2024-12-31,2022
RRA,N/A,33,2021,2,D2,GBP,19234487,16349313,5778847,3467308,2311539,11557694,487,84,2024-12-31,2023
RRA,N/A,33,2021,3,D2,GBP,7330123,6230604,4013252,1296589,864392,6174233,132,193,2024-12-31,2024
RRA,N/A,33,2021,0,E1,GBP,13850369,11772813,1505327,3612785,2408523,7526635,407,43,2024-12-31,2021
RRA,N/A,33,2021,1,E1,GBP,2464560,2094876,497951,554859,369906,1422716,252,128,2024-12-31,2022
RRA,N/A,33,2021,2,E1,GBP,13791994,11723194,4168157,2500894,1667263,8336314,349,169,2024-12-31,2023
RRA,N/A,33,2021,3,E1,GBP,6103807,5188235,2571445,830774,553849,3956068,28,44,2024-12-31,2024
RRA,N/A,33,2022,0,A1,GBP,17854094,15175979,2985709,7165702,4777135,14928546,179,11,2024-12-31,2022
RRA,N/A,33,2022,1,A1,GBP,15774224,13408090,2704642,3013744,2009163,7727549,476,83,2024-12-31,2023
RRA,N/A,33,2022,2,A1,GBP,1514979,1287732,559767,335860,223907,1119534,219,170,2024-12-31,2024
RRA,N/A,33,2022,0,A2,GBP,6179503,5252577,593147,1423553,949035,2965735,410,28,2024-12-31,2022
RRA,N/A,33,2022,1,A2,GBP,12360229,10506194,3025244,3370986,2247324,8643554,213,117,2024-12-31,2023
RRA,N/A,33,2022,2,A2,GBP,3694934,3140693,1460803,876482,584321,2921606,446,175,2024-12-31,2024
RRA,N/A,33,2022,0,D1,GBP,18905393,16069584,2276223,5462936,3641957,11381116,172,65,2024-12-31,2022
RRA,N/A,33,2022,1,D1,GBP,17372800,14766880,4858018,5413221,3608814,13880053,28,112,2024-12-31,2023
RRA,N/A,33,2022,2,D1,GBP,3295819,2801446,896311,537786,358524,1792621,360,76,2024-12-31,2024
RRA,N/A,33,2022,0,D2,GBP,8633172,7338196,1292742,3102581,2068387,6463710,232,11,2024-12-31,2022
RRA,N/A,33,2022,1,D2,GBP,4372463,3716593,960258,1070002,713334,2743594,365,55,2024-12-31,2023
RRA,N/A,33,2022,2,D2,GBP,1971308,1675611,461676,277006,184670,923352,417,16,2024-12-31,2024
RRA,N/A,33,2022,0,E1,GBP,10843789,9217220,1286909,3088581,2059054,6434544,230,15,2024-12-31,2022
RRA,N/A,33,2022,1,E1,GBP,9193906,7814820,2131729,2375355,1583570,6090654,299,123,2024-12-31,2023
RRA,N/A,33,2022,2,E1,GBP,7041706,5985450,1823778,1094267,729511,3647556,50,158,2024-12-31,2024
RRA,N/A,33,2023,0,A1,GBP,13836056,11760647,1931192,4634862,3089908,9655962,133,51,2024-12-31,2023
RRA,N/A,33,2023,1,A1,GBP,5802233,4931898,1102461,1228456,818971,3149888,336,47,2024-12-31,2024
RRA,N/A,33,2023,0,A2,GBP,16420627,13957532,1813266,4351839,2901226,9066331,14,48,2024-12-31,2023
RRA,N/A,33,2023,1,A2,GBP,10651317,9053619,2688025,2995228,1996818,7680071,90,14,2024-12-31,2024
RRA,N/A,33,2023,0,D1,GBP,15821991,13448692,2620419,6289007,4192671,13102097,310,31,2024-12-31,2023
RRA,N/A,33,2023,1,D1,GBP,15237445,12951828,3872503,4315075,2876716,11064294,243,55,2024-12-31,2024
RRA,N/A,33,2023,0,D2,GBP,7684613,6531921,1305999,3134397,2089598,6529994,446,50,2024-12-31,2023
RRA,N/A,33,2023,1,D2,GBP,4578689,3891885,873196,972990,648660,2494846,302,65,2024-12-31,2024
RRA,N/A,33,2023,0,E1,GBP,10927829,9288654,1851342,4443221,2962147,9256710,161,3,2024-12-31,2023
RRA,N/A,33,2023,1,E1,GBP,14281036,12138880,2798044,3117820,2078547,7994411,299,124,2024-12-31,2024
RRA,N/A,33,2024,0,A1,GBP,2645651,2248803,430842,1034022,689348,2154212,391,51,2024-12-31,2024
RRA,N/A,33,2024,0,A2,GBP,10603082,9012619,1612296,3869512,2579675,8061483,127,63,2024-12-31,2024
RRA,N/A,33,2024,0,D1,GBP,12821929,10898639,1378618,3308684,2205789,6893091,107,64,2024-12-31,2024
RRA,N/A,33,2024,0,D2,GBP,9409639,7998193,1357069,3256965,2171310,6785344,379,79,2024-12-31,2024
RRA,N/A,33,2024,0,E1,GBP,5589549,4751116,783989,1881574,1254382,3919945,472,65,2024-12-31,2024
RRA,N/A,1183,2018,0,A1,GBP,2322802,1974381,266459,639502,426334,1332295,235,4,2024-12-31,2018
RRA,N/A,1183,2018,1,A1,GBP,13242711,11256304,3443507,3837050,2558033,9838590,56,54,2024-12-31,2019
RRA,N/A,1183,2018,2,A1,GBP,11962874,10168442,4480050,2688030,1792020,8960100,99,53,2024-12-31,2020
RRA,N/A,1183,2018,3,A1,GBP,5434546,4619364,2700933,872609,581739,4155281,458,124,2024-12-31,2021
RRA,N/A,1183,2018,4,A1,GBP,18812449,15990581,9793277,1468991,979327,12241595,149,71,2024-12-31,2022
RRA,N/A,1183,2018,5,A1,GBP,9622485,8179112,7455872,235448,156965,7848285,493,238,2024-12-31,2023
RRA,N/A,1183,2018,6,A1,GBP,10903303,9267807,8162471,0,0,8162471,183,63,2024-12-31,2024
RRA,N/A,1183,2018,0,A2,GBP,16714593,14207404,2791862,6700471,4466980,13959313,82,78,2024-12-31,2018
RRA,N/A,1183,2018,1,A2,GBP,8570372,7284816,2381875,2654089,1769392,6805356,380,122,2024-12-31,2019
RRA,N/A,1183,2018,2,A2,GBP,14334916,12184678,5998502,3599101,2399400,11997003,421,145,2024-12-31,2020
RRA,N/A,1183,2018,3,A2,GBP,13273374,11282367,4194104,1355018,903345,6452467,212,7,2024-12-31,2021
RRA,N/A,1183,2018,4,A2,GBP,9873757,8392693,5249907,787486,524990,6562383,242,154,2024-12-31,2022
RRA,N/A,1183,2018,5,A2,GBP,9796677,8327175,6364243,200976,133984,6699203,431,314,2024-12-31,2023
RRA,N/A,1183,2018,6,A2,GBP,13464587,11444898,6642598,0,0,6642598,129,246,2024-12-31,2024
RRA,N/A,1183,2018,0,D1,GBP,1839687,1563733,256753,616208,410805,1283766,492,58,2024-12-31,2018
RRA,N/A,1183,2018,1,D1,GBP,12006064,10205154,3429362,3821289,2547526,9798177,123,117,2024-12-31,2019
RRA,N/A,1183,2018,2,D1,GBP,3121211,2653029,1098918,659351,439567,2197836,247,181,2024-12-31,2020
RRA,N/A,1183,2018,3,D1,GBP,11139819,9468846,5138823,1660235,1106823,7905881,69,49,2024-12-31,2021
RRA,N/A,1183,2018,4,D1,GBP,2521586,2143348,1671316,250697,167131,2089144,165,205,2024-12-31,2022
RRA,N/A,1183,2018,5,D1,GBP,4896356,4161902,2274029,71811,47874,2393714,464,266,2024-12-31,2023
RRA,N/A,1183,2018,6,D1,GBP,5552130,4719310,3361583,0,0,3361583,199,348,2024-12-31,2024
RRA,N/A,1183,2018,0,D2,GBP,19125852,16256974,2362619,5670286,3780190,11813095,390,75,2024-12-31,2018
RRA,N/A,1183,2018,1,D2,GBP,6184928,5257188,1740797,1939745,1293163,4973705,345,19,2024-12-31,2019
RRA,N/A,1183,2018,2,D2,GBP,17419761,14806796,6064349,3638609,2425739,12128697,490,74,2024-12-31,2020
RRA,N/A,1183,2018,3,D2,GBP,2097776,1783109,990093,319876,213250,1523219,121,150,2024-12-31,2021
RRA,N/A,1183,2018,4,D2,GBP,15921516,13533288,10574715,1586207,1057471,13218393,447,152,2024-12-31,2022
RRA,N/A,1183,2018,5,D2,GBP,4333787,3683718,3468124,109519,73013,3650656,198,268,2024-12-31,2023
RRA,N/A,1183,2018,6,D2,GBP,13035097,11079832,6181504,0,0,6181504,151,102,2024-12-31,2024
RRA,N/A,1183,2018,0,E1,GBP,5098999,4334149,846030,2030472,1353648,4230150,431,47,2024-12-31,2018
RRA,N/A,1183,2018,1,E1,GBP,4076049,3464641,1020184,1136777,757851,2914812,338,116,2024-12-31,2019
RRA,N/A,1183,2018,2,E1,GBP,1716637,1459141,403608,242164,161443,807215,180,64,2024-12-31,2020
RRA,N/A,1183,2018,3,E1,GBP,5225304,4441508,2597573,839216,559477,3996266,115,25,2024-12-31,2021
RRA,N/A,1183,2018,4,E1,GBP,19596127,16656707,8353640,1253046,835364,10442050,120,99,2024-12-31,2022
RRA,N/A,1183,2018,5,E1,GBP,12024629,10220934,8678896,274070,182713,9135679,413,294,2024-12-31,2023
RRA,N/A,1183,2018,6,E1,GBP,1095145,930873,614277,0,0,614277,84,71,2024-12-31,2024
RRA,N/A,1183,2019,0,A1,GBP,19126622,16257628,2104929,5051830,3367887,10524646,99,12,2024-12-31,2019
RRA,N/A,1183,2019,1,A1,GBP,1865038,1585282,328158,365661,243774,937593,193,44,2024-12-31,2020
RRA,N/A,1183,2019,2,A1,GBP,11863967,10084371,2706837,1624102,1082735,5413674,145,15,2024-12-31,2021
RRA,N/A,1183,2019,3,A1,GBP,5253310,4465313,2549676,823741,549161,3922578,279,40,2024-12-31,2022
RRA,N/A,1183,2019,4,A1,GBP,3132653,2662755,1605167,240775,160516,2006458,408,152,2024-12-31,2023
RRA,N/A,1183,2019,5,A1,GBP,18221408,15488196,11900275,375798,250532,12526605,241,248,2024-12-31,2024
RRA,N/A,1183,2019,0,A2,GBP,8433976,7168879,1396946,3352672,2235114,6984732,32,75,2024-12-31,2019
RRA,N/A,1183,2019,1,A2,GBP,18496999,15722449,3694373,4116587,2744391,10555351,339,7,2024-12-31,2020
RRA,N/A,1183,2019,2,A2,GBP,3040961,2584816,1291548,774929,516619,2583096,443,105,2024-12-31,2021
RRA,N/A,1183,2019,3,A2,GBP,15303369,13007863,7206132,2328135,1552090,11086357,261,239,2024-12-31,2022
RRA,N/A,1183,2019,4,A2,GBP,15883482,13500959,6091585,913737,609158,7614480,51,135,2024-12-31,2023
RRA,N/A,1183,2019,5,A2,GBP,5977257,5080668,2704465,85404,56936,2846805,150,307,2024-12-31,2024
RRA,N/A,1183,2019,0,D1,GBP,19399788,16489819,2851229,6842951,4561967,14256147,205,62,2024-12-31,2019
RRA,N/A,1183,2019,1,D1,GBP,18802533,15982153,3737674,4164837,2776558,10679069,268,109,2024-12-31,2020
RRA,N/A,1183,2019,2,D1,GBP,15435094,13119829,3779061,2267437,1511624,7558122,369,31,2024-12-31,2021
RRA,N/A,1183,2019,3,D1,GBP,19499740,16574779,9358283,3023445,2015630,14397358,120,146,2024-12-31,2022
RRA,N/A,1183,2019,4,D1,GBP,16151668,13728917,10404728,1560709,1040472,13005909,221,142,2024-12-31,2023
RRA,N/A,1183,2019,5,D1,GBP,16216898,13784363,9389867,296522,197681,9884070,383,50,2024-12-31,2024
RRA,N/A,1183,2019,0,D2,GBP,11487382,9764274,1426056,3422535,2281690,7130281,350,27,2024-12-31,2019
RRA,N/A,1183,2019,1,D2,GBP,13559458,11525539,3945842,4396795,2931197,11273834,361,86,2024-12-31,2020
RRA,N/A,1183,2019,2,D2,GBP,3252620,2764727,791183,474710,316473,1582366,53,26,2024-12-31,2021
RRA,N/A,1183,2019,3,D2,GBP,15491371,13167665,4920164,1589591,1059727,7569482,388,126,2024-12-31,2022
RRA,N/A,1183,2019,4,D2,GBP,5365950,4561057,2887088,433063,288708,3608859,310,233,2024-12-31,2023
RRA,N/A,1183,2019,5,D2,GBP,19846966,16869921,10970717,346443,230962,11548122,72,204,2024-12-31,2024
RRA,N/A,1183,2019,0,E1,GBP,12864782,10935064,2056931,4936636,3291090,10284657,491,77,2024-12-31,2019
RRA,N/A,1183,2019,1,E1,GBP,15191405,12912694,4238901,4723347,3148898,12111146,379,10,2024-12-31,2020
RRA,N/A,1183,2019,2,E1,GBP,10651241,9053554,3675551,2205331,1470220,7351102,190,29,2024-12-31,2021
RRA,N/A,1183,2019,3,E1,GBP,18025939,15322048,6269639,2025575,1350383,9645597,346,163,2024-12-31,2022
RRA,N/A,1183,2019,4,E1,GBP,8524409,7245747,5379992,806998,537999,6724989,189,231,2024-12-31,2023
RRA,N/A,1183,2019,5,E1,GBP,13333302,11333306,6282070,198381,132254,6612705,152,283,2024-12-31,2024
RRA,N/A,1183,2020,0,A1,GBP,8588639,7300343,1327612,3186269,2124179,6638060,442,58,2024-12-31,2020
RRA,N/A,1183,2020,1,A1,GBP,19681086,16728923,3172109,3534636,2356424,9063169,485,119,2024-12-31,2021
RRA,N/A,1183,2020,2,A1,GBP,9974056,8477947,2301918,1381151,920767,4603836,149,182,2024-12-31,2022
RRA,N/A,1183,2020,3,A1,GBP,11367805,9662634,6048806,1954229,1302819,9305854,189,5,2024-12-31,2023
RRA,N/A,1183,2020,4,A1,GBP,7086960,6023916,4524003,678600,452400,5655003,299,272,2024-12-31,2024
RRA,N/A,1183,2020,0,A2,GBP,14448091,12280877,1380758,3313819,2209213,6903790,389,65,2024-12-31,2020
RRA,N/A,1183,2020,1,A2,GBP,2028681,1724378,345577,385072,256714,987363,281,40,2024-12-31,2021
RRA,N/A,1183,2020,2,A2,GBP,13622989,11579540,4209047,2525428,1683618,8418093,184,42,2024-12-31,2022
RRA,N/A,1183,2020,3,A2,GBP,13416921,11404382,5011565,1619121,1079414,7710100,176,191,2024-12-31,2023
RRA,N/A,1183,2020,4,A2,GBP,3850685,3273082,2474717,371207,247471,3093395,89,68,2024-12-31,2024
RRA,N/A,1183,2020,0,D1,GBP,2669752,2269289,384224,922137,614758,1921119,149,46,2024-12-31,2020
RRA,N/A,1183,2020,1,D1,GBP,15227574,12943437,3433705,3826129,2550752,9810586,236,75,2024-12-31,2021
RRA,N/A,1183,2020,2,D1,GBP,10165958,8641064,2725633,1635380,1090253,5451266,272,31,2024-12-31,2022
RRA,N/A,1183,2020,3,D1,GBP,12582079,10694767,5086652,1643379,1095586,7825617,155,228,2024-12-31,2023
RRA,N/A,1183,2020,4,D1,GBP,17328685,14729382,9160270,1374040,916027,11450337,167,22,2024-12-31,2024
RRA,N/A,1183,2020,0,D2,GBP,8399370,7139464,1021540,2451696,1634464,5107700,316,6,2024-12-31,2020
RRA,N/A,1183,2020,1,D2,GBP,1257935,1069244,234125,260883,173922,668930,494,39,2024-12-31,2021
RRA,N/A,1183,2020,2,D2,GBP,5604835,4764109,2117687,1270612,847074,4235373,158,86,2024-12-31,2022
RRA,N/A,1183,2020,3,D2,GBP,5026006,4272105,1480207,478221,318814,2277242,392,146,2024-12-31,2023
RRA,N/A,1183,2020,4,D2,GBP,6895339,5861038,2767371,415105,276737,3459213,282,292,2024-12-31,2024
RRA,N/A,1183,2020,0,E1,GBP,8721234,7413048,1133943,2721464,1814309,5669716,436,69,2024-12-31,2020
RRA,N/A,1183,2020,1,E1,GBP,12883878,10951296,2159216,2405984,1603989,6169189,451,134,2024-12-31,2021
RRA,N/A,1183,2020,2,E1,GBP,2419428,2056513,755451,453271,302180,1510902,245,22,2024-12-31,2022
RRA,N/A,1183,2020,3,E1,GBP,11504571,9778885,5087291,1643586,1095724,7826601,303,137,2024-12-31,2023
RRA,N/A,1183,2020,4,E1,GBP,15015483,12763160,6796681,1019502,679668,8495851,217,12,2024-12-31,2024
RRA,N/A,1183,2021,0,A1,GBP,11897411,10112799,1234354,2962451,1974967,6171772,495,64,2024-12-31,2021
RRA,N/A,1183,2021,1,A1,GBP,16438290,13972546,4503822,5018544,3345696,12868062,480,66,2024-12-31,2022
RRA,N/A,1183,2021,2,A1,GBP,3957148,3363575,1235984,741590,494393,2471967,64,64,2024-12-31,2023
RRA,N/A,1183,2021,3,A1,GBP,15618878,13276046,6959874,2248574,1499049,10707497,278,29,2024-12-31,2024
RRA,N/A,1183,2021,0,A2,GBP,14279726,12137767,2279643,5471144,3647429,11398216,391,35,2024-12-31,2021
RRA,N/A,1183,2021,1,A2,GBP,8434724,7169515,1721776,1918551,1279034,4919361,96,15,2024-12-31,2022
RRA,N/A,1183,2021,2,A2,GBP,18128976,15409629,6374962,3824977,2549985,12749924,281,133,2024-12-31,2023
RRA,N/A,1183,2021,3,A2,GBP,7506328,6380378,3963640,1280560,853707,6097907,188,119,2024-12-31,2024
RRA,N/A,1183,2021,0,D1,GBP,5955648,5062300,648579,1556589,1037726,3242894,84,27,2024-12-31,2021
RRA,N/A,1183,2021,1,D1,GBP,7619343,6476441,1385119,1543418,1028945,3957482,88,137,2024-12-31,2022
RRA,N/A,1183,2021,2,D1,GBP,3528436,2999170,918907,551344,367563,1837814,405,163,2024-12-31,2023
RRA,N/A,1183,2021,3,D1,GBP,17579816,14942843,7262710,2346414,1564276,11173400,298,256,2024-12-31,2024
RRA,N/A,1183,2021,0,D2,GBP,16062760,13653346,2320919,5570205,3713470,11604594,461,58,2024-12-31,2021
RRA,N/A,1183,2021,1,D2,GBP,11845068,10068307,3298787,3675791,2450527,9425105,331,58,2024-12-31,2022
RRA,N/A,1183,2021,2,D2,GBP,6065289,5155495,1898147,1138888,759259,3796294,250,115,2024-12-31,2023
RRA,N/A,1183,2021,3,D2,GBP,11160967,9486821,5575413,1801287,1200858,8577558,312,21,2024-12-31,2024
RRA,N/A,1183,2021,0,E1,GBP,12809221,10887837,1672717,4014521,2676347,8363585,168,48,2024-12-31,2021
RRA,N/A,1183,2021,1,E1,GBP,16163713,13739156,2630886,2931559,1954373,7516818,198,52,2024-12-31,2022
RRA,N/A,1183,2021,2,E1,GBP,3574665,3038465,1265192,759115,506077,2530384,447,25,2024-12-31,2023
RRA,N/A,1183,2021,3,E1,GBP,18014372,15312216,7070018,2284159,1522773,10876950,307,187,2024-12-31,2024
RRA,N/A,1183,2022,0,A1,GBP,2376493,2020019,299387,718529,479019,1496935,424,59,2024-12-31,2022
RRA,N/A,1183,2022,1,A1,GBP,7316268,6218827,1481644,1650975,1100650,4233269,253,91,2024-12-31,2023
RRA,N/A,1183,2022,2,A1,GBP,6062057,5152748,2525116,1515069,1010046,5050231,240,28,2024-12-31,2024
RRA,N/A,1183,2022,0,A2,GBP,12523859,10645280,2111407,5067379,3378252,10557038,53,52,2024-12-31,2022
RRA,N/A,1183,2022,1,A2,GBP,6790116,5771598,1106652,1233126,822084,3161862,372,80,2024-12-31,2023
RRA,N/A,1183,2022,2,A2,GBP,15744548,13382865,5192767,3115660,2077107,10385534,322,43,2024-12-31,2024
RRA,N/A,1183,2022,0,D1,GBP,13210389,11228830,1582976,3799143,2532762,7914881,154,40,2024-12-31,2022
RRA,N/A,1183,2022,1,D1,GBP,14716024,12508620,3913359,4360600,2907067,11181026,357,108,2024-12-31,2023
RRA,N/A,1183,2022,2,D1,GBP,2757095,2343530,1055541,633324,422216,2111081,341,88,2024-12-31,2024
RRA,N/A,1183,2022,0,D2,GBP,3211634,2729888,373754,897011,598007,1868772,295,70,2024-12-31,2022
RRA,N/A,1183,2022,1,D2,GBP,13970942,11875300,2756195,3071189,2047459,7874843,380,119,2024-12-31,2023
RRA,N/A,1183,2022,2,D2,GBP,6045691,5138837,1763361,1058016,705344,3526721,308,172,2024-12-31,2024
RRA,N/A,1183,2022,0,E1,GBP,5745548,4883715,938476,2252342,1501561,4692379,168,68,2024-12-31,2022
RRA,N/A,1183,2022,1,E1,GBP,14151927,12029137,2484416,2768349,1845566,7098331,372,16,2024-12-31,2023
RRA,N/A,1183,2022,2,E1,GBP,11387844,9679667,3835248,2301149,1534099,7670496,339,86,2024-12-31,2024
RRA,N/A,1183,2023,0,A1,GBP,5288047,4494839,759412,1822590,1215060,3797062,434,76,2024-12-31,2023
RRA,N/A,1183,2023,1,A1,GBP,18662829,15863404,3183569,3547405,2364937,9095911,353,77,2024-12-31,2024
RRA,N/A,1183,2023,0,A2,GBP,18062042,15352735,2148412,5156189,3437459,10742060,195,32,2024-12-31,2023
RRA,N/A,1183,2023,1,A2,GBP,7048619,5991326,2048777,2282923,1521949,5853649,184,138,2024-12-31,2024
RRA,N/A,1183,2023,0,D1,GBP,17316544,14719062,1824478,4378747,2919165,9122390,80,16,2024-12-31,2023
RRA,N/A,1183,2023,1,D1,GBP,3589230,3050845,713936,795529,530353,2039818,413,19,2024-12-31,2024
RRA,N/A,1183,2023,0,D2,GBP,18035239,15329953,2735404,6564970,4376646,13677020,437,76,2024-12-31,2023
RRA,N/A,1183,2023,1,D2,GBP,18667469,15867348,3038777,3386066,2257377,8682220,182,138,2024-12-31,2024
RRA,N/A,1183,2023,0,E1,GBP,5397276,4587684,743635,1784724,1189816,3718175,88,17,2024-12-31,2023
RRA,N/A,1183,2023,1,E1,GBP,7068183,6007955,1935892,2157137,1438091,5531120,404,113,2024-12-31,2024
RRA,N/A,1183,2024,0,A1,GBP,6554572,5571386,968075,2323380,1548920,4840375,32,43,2024-12-31,2024
RRA,N/A,1183,2024,0,A2,GBP,13223859,11240280,1905677,4573626,3049084,9528387,131,46,2024-12-31,2024
RRA,N/A,1183,2024,0,D1,GBP,10560594,8976504,1586109,3806662,2537774,7930545,411,46,2024-12-31,2024
RRA,N/A,1183,2024,0,D2,GBP,8851835,7524059,1174823,2819576,1879717,5874116,168,49,2024-12-31,2024
RRA,N/A,1183,2024,0,E1,GBP,7510102,6383586,896911,2152586,1435057,4484554,494,59,2024-12-31,2024
RRA,N/A,2791,2018,0,A1,GBP,15783995,13416395,2003531,4808476,3205651,10017658,154,40,2024-12-31,2018
RRA,N/A,2791,2018,1,A1,GBP,17874748,15193535,4135222,4607819,3071879,11814920,92,37,2024-12-31,2019
RRA,N/A,2791,2018,2,A1,GBP,5643884,4797301,2255298,1353178,902119,4510595,36,166,2024-12-31,2020
RRA,N/A,2791,2018,3,A1,GBP,17125946,14557054,8901559,2875888,1917259,13694706,293,37,2024-12-31,2021
RRA,N/A,2791,2018,4,A1,GBP,18311046,15564389,11579413,1736912,1157941,14474266,155,37,2024-12-31,2022
RRA,N/A,2791,2018,5,A1,GBP,6379189,5422310,3388374,107001,71334,3566709,473,253,2024-12-31,2023
RRA,N/A,2791,2018,6,A1,GBP,5944200,5052570,4650853,0,0,4650853,56,118,2024-12-31,2024
RRA,N/A,2791,2018,0,A2,GBP,16137343,13716741,2594406,6226576,4151050,12972032,486,3,2024-12-31,2018
RRA,N/A,2791,2018,1,A2,GBP,14921630,12683385,2461411,2742716,1828477,7032604,267,68,2024-12-31,2019
RRA,N/A,2791,2018,2,A2,GBP,8911399,7574689,2693320,1615992,1077328,5386640,51,98,2024-12-31,2020
RRA,N/A,2791,2018,3,A2,GBP,8534270,7254129,2558819,826695,551130,3936644,486,35,2024-12-31,2021
RRA,N/A,2791,2018,4,A2,GBP,12250477,10412905,7512504,1126875,751250,9390629,80,19,2024-12-31,2022
RRA,N/A,2791,2018,5,A2,GBP,10626075,9032163,8247008,260431,173621,8681060,251,342,2024-12-31,2023
RRA,N/A,2791,2018,6,A2,GBP,5657109,4808542,4262837,0,0,4262837,250,234,2024-12-31,2024
RRA,N/A,2791,2018,0,D1,GBP,1176200,999770,191095,458629,305752,955476,19,27,2024-12-31,2018
RRA,N/A,2791,2018,1,D1,GBP,8236172,7000746,2259963,2518244,1678829,6457036,290,131,2024-12-31,2019
RRA,N/A,2791,2018,2,D1,GBP,18709073,15902712,5793282,3475969,2317312,11586563,407,76,2024-12-31,2020
RRA,N/A,2791,2018,3,D1,GBP,8973882,7627799,3327509,1075041,716694,5119244,34,82,2024-12-31,2021
RRA,N/A,2791,2018,4,D1,GBP,15087007,12823955,8516080,1277412,851608,10645100,328,191,2024-12-31,2022
RRA,N/A,2791,2018,5,D1,GBP,3107458,2641339,1459343,46084,30723,1536150,473,247,2024-12-31,2023
RRA,N/A,2791,2018,6,D1,GBP,18986980,16138933,8668964,0,0,8668964,273,299,2024-12-31,2024
RRA,N/A,2791,2018,0,D2,GBP,9118096,7750381,1344769,3227445,2151630,6723844,159,44,2024-12-31,2018
RRA,N/A,2791,2018,1,D2,GBP,1052490,894616,256358,285656,190437,732451,133,103,2024-12-31,2019
RRA,N/A,2791,2018,2,D2,GBP,14977689,12731035,3931085,2358651,1572434,7862170,352,24,2024-12-31,2020
RRA,N/A,2791,2018,3,D2,GBP,18565226,15780442,10134945,3274367,2182911,15592223,44,178,2024-12-31,2021
RRA,N/A,2791,2018,4,D2,GBP,19256361,16367906,10058461,1508769,1005846,12573076,269,230,2024-12-31,2022
RRA,N/A,2791,2018,5,D2,GBP,1682306,1429960,968793,30593,20395,1019781,250,25,2024-12-31,2023
RRA,N/A,2791,2018,6,D2,GBP,13981582,11884344,11778305,0,0,11778305,139,387,2024-12-31,2024
RRA,N/A,2791,2018,0,E1,GBP,1544998,1313248,183186,439647,293098,915931,44,36,2024-12-31,2018
RRA,N/A,2791,2018,1,E1,GBP,9090843,7727216,2364635,2634879,1756586,6756100,331,20,2024-12-31,2019
RRA,N/A,2791,2018,2,E1,GBP,12157473,10333852,3059816,1835889,1223926,6119631,190,142,2024-12-31,2020
RRA,N/A,2791,2018,3,E1,GBP,12359760,10505796,6229471,2012598,1341732,9583801,99,230,2024-12-31,2021
RRA,N/A,2791,2018,4,E1,GBP,16590157,14101633,11179478,1676921,1117947,13974346,255,262,2024-12-31,2022
RRA,N/A,2791,2018,5,E1,GBP,7116234,6048798,5236616,165366,110244,5512226,42,352,2024-12-31,2023
RRA,N/A,2791,2018,6,E1,GBP,16357178,13903601,7602710,0,0,7602710,113,27,2024-12-31,2024
RRA,N/A,2791,2019,0,A1,GBP,7693096,6539131,1237536,2970087,1980058,6187681,171,32,2024-12-31,2019
RRA,N/A,2791,2019,1,A1,GBP,18293403,15549392,3901093,4346932,2897954,11145979,427,99,2024-12-31,2020
RRA,N/A,2791,2019,2,A1,GBP,16884660,14351961,4654471,2792683,1861788,9308942,395,168,2024-12-31,2021
RRA,N/A,2791,2019,3,A1,GBP,7412367,6300511,2719514,878612,585741,4183867,451,18,2024-12-31,2022
RRA,N/A,2791,2019,4,A1,GBP,12137544,10316912,5430692,814603,543069,6788364,419,154,2024-12-31,2023
RRA,N/A,2791,2019,5,A1,GBP,15661655,13312406,11989073,378602,252401,12620076,390,218,2024-12-31,2024
