Return_Type,Reporting_Quarter,Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,Currency,Gross_Premium_Written,Net_Premium_Written,Cumulative_Paid_Claims,Case_Reserves,IBNR_Reserve,Total_Incurred,Number_of_Claims,Number_of_Claims_Closed,As_At_Date,Calendar_Period
RRQ,Q3,1910,2022,2,E1,GBP,7202200,6121870,1834049,1100429,733619,3668097,344,91,2024-09-30,2024
RRQ,Q3,1910,2023,0,A1,GBP,2232154,1897330,226853,544448,362965,1134266,26,69,2024-09-30,2023
RRQ,Q3,1910,2023,1,A1,GBP,11014036,9361930,2245272,2501874,1667916,6415062,54,10,2024-09-30,2024
RRQ,Q3,1910,2023,0,A2,GBP,4653663,3955613,574059,1377743,918495,2870297,101,17,2024-09-30,2023
RRQ,Q3,1910,2023,1,A2,GBP,10542227,8960892,2562315,2855151,1903434,7320900,364,127,2024-09-30,2024
RRQ,Q3,1910,2023,0,D1,GBP,19863536,16884005,2069652,4967165,3311443,10348260,243,77,2024-09-30,2023
RRQ,Q3,1910,2023,1,D1,GBP,13085925,11123036,3767531,4198106,2798737,10764374,57,139,2024-09-30,2024
RRQ,Q3,1910,2023,0,D2,GBP,11042656,9386257,1279023,3069657,2046438,6395118,469,39,2024-09-30,2023
RRQ,Q3,1910,2023,1,D2,GBP,3270516,2779938,862375,960933,640622,2463930,441,100,2024-09-30,2024
RRQ,Q3,1910,2023,0,E1,GBP,3178550,2701767,360532,865277,576851,1802660,78,13,2024-09-30,2023
RRQ,Q3,1910,2023,1,E1,GBP,10207958,8676764,2078229,2315741,1543827,5937797,221,95,2024-09-30,2024
RRQ,Q3,1910,2024,0,A1,GBP,8041242,6835055,1171338,2811212,1874141,5856691,323,6,2024-09-30,2024
RRQ,Q3,1910,2024,0,A2,GBP,4667574,3967437,633433,1520240,1013493,3167166,332,55,2024-09-30,2024
RRQ,Q3,1910,2024,0,D1,GBP,3941708,3350451,507270,1217448,811632,2536350,362,62,2024-09-30,2024
RRQ,Q3,1910,2024,0,D2,GBP,10636406,9040945,1320661,3169588,2113058,6603307,444,33,2024-09-30,2024
RRQ,Q3,1910,2024,0,E1,GBP,9712745,8255833,1282386,3077727,2051818,6411931,329,37,2024-09-30,2024
RRQ,Q3,2010,2022,0,A1,GBP,5352450,4549582,744757,1787416,1191611,3723784,264,54,2024-09-30,2022
RRQ,Q3,2010,2022,1,A1,GBP,17701420,15046207,4008497,4466611,2977741,11452849,102,110,2024-09-30,2023
RRQ,Q3,2010,2022,2,A1,GBP,8808842,7487515,3230355,1938213,1292142,6460710,109,2,2024-09-30,2024
RRQ,Q3,2010,2022,0,A2,GBP,4966373,4221417,456503,1095609,730406,2282518,330,13,2024-09-30,2022
RRQ,Q3,2010,2022,1,A2,GBP,7956868,6763337,2143890,2388906,1592604,6125400,222,75,2024-09-30,2023
RRQ,Q3,2010,2022,2,A2,GBP,2526464,2147494,737117,442270,294846,1474233,296,165,2024-09-30,2024
RRQ,Q3,2010,2022,0,D1,GBP,8124878,6906146,738582,1772597,1181731,3692910,113,71,2024-09-30,2022
RRQ,Q3,2010,2022,1,D1,GBP,10449824,8882350,2018053,2248688,1499125,5765866,44,56,2024-09-30,2023
RRQ,Q3,2010,2022,2,D1,GBP,11075858,9414479,3614472,2168683,1445789,7228944,175,198,2024-09-30,2024
RRQ,Q3,2010,2022,0,D2,GBP,1205731,1024871,119496,286791,191194,597481,180,35,2024-09-30,2022
RRQ,Q3,2010,2022,1,D2,GBP,14289210,12145828,3699698,4122521,2748347,10570566,325,6,2024-09-30,2023
RRQ,Q3,2010,2022,2,D2,GBP,6893134,5859163,1818430,1091058,727372,3636860,436,89,2024-09-30,2024
RRQ,Q3,2010,2022,0,E1,GBP,17076205,14514774,2788425,6692221,4461480,13942126,418,4,2024-09-30,2022
RRQ,Q3,2010,2022,1,E1,GBP,5555144,4721872,1249403,1392192,928128,3569723,331,84,2024-09-30,2023
RRQ,Q3,2010,2022,2,E1,GBP,19017640,16164994,7686658,4611995,3074663,15373316,246,108,2024-09-30,2024
RRQ,Q3,2010,2023,0,A1,GBP,2879795,2447825,451576,1083782,722521,2257879,163,58,2024-09-30,2023
RRQ,Q3,2010,2023,1,A1,GBP,11586518,9848540,2725436,3036914,2024609,7786959,19,38,2024-09-30,2024
RRQ,Q3,2010,2023,0,A2,GBP,12130652,10311054,1867669,4482406,2988271,9338346,464,37,2024-09-30,2023
RRQ,Q3,2010,2023,1,A2,GBP,3221740,2738479,944761,1052734,701823,2699318,153,7,2024-09-30,2024
RRQ,Q3,2010,2023,0,D1,GBP,12380066,10523056,2088387,5012129,3341419,10441935,330,55,2024-09-30,2023
RRQ,Q3,2010,2023,1,D1,GBP,6569011,5583659,1559729,1737983,1158655,4456367,209,35,2024-09-30,2024
RRQ,Q3,2010,2023,0,D2,GBP,4920655,4182556,783208,1879699,1253133,3916040,394,32,2024-09-30,2023
RRQ,Q3,2010,2023,1,D2,GBP,11552848,9819920,2967667,3306829,2204553,8479049,149,75,2024-09-30,2024
RRQ,Q3,2010,2023,0,E1,GBP,3912450,3325582,507696,1218471,812314,2538481,131,39,2024-09-30,2023
RRQ,Q3,2010,2023,1,E1,GBP,16163460,13738941,4422711,4928164,3285442,12636317,164,40,2024-09-30,2024
RRQ,Q3,2010,2024,0,A1,GBP,18619446,15826529,2126070,5102568,3401712,10630350,67,39,2024-09-30,2024
RRQ,Q3,2010,2024,0,A2,GBP,2254769,1916553,343228,823747,549165,1716140,477,10,2024-09-30,2024
RRQ,Q3,2010,2024,0,D1,GBP,15890587,13506998,2073397,4976152,3317435,10366984,419,50,2024-09-30,2024
RRQ,Q3,2010,2024,0,D2,GBP,17779038,15112182,1819261,4366228,2910818,9096307,184,50,2024-09-30,2024
RRQ,Q3,2010,2024,0,E1,GBP,18570038,15784532,2132373,5117695,3411797,10661865,177,15,2024-09-30,2024
RRQ,Q3,2525,2022,0,A1,GBP,4296775,3652258,669313,1606351,1070901,3346565,490,53,2024-09-30,2022
RRQ,Q3,2525,2022,1,A1,GBP,5453248,4635260,1015537,1131599,754399,2901535,28,84,2024-09-30,2023
RRQ,Q3,2525,2022,2,A1,GBP,14005302,11904506,5150246,3090147,2060098,10300491,277,32,2024-09-30,2024
RRQ,Q3,2525,2022,0,A2,GBP,1137904,967218,130720,313729,209153,653602,32,71,2024-09-30,2022
RRQ,Q3,2525,2022,1,A2,GBP,3921782,3333514,800673,892178,594785,2287636,465,9,2024-09-30,2023
RRQ,Q3,2525,2022,2,A2,GBP,4459556,3790622,1467709,880625,587083,2935417,347,193,2024-09-30,2024
RRQ,Q3,2525,2022,0,D1,GBP,11485115,9762347,1054315,2530357,1686904,5271576,398,32,2024-09-30,2022
RRQ,Q3,2525,2022,1,D1,GBP,8041252,6835064,1627736,1813763,1209175,4650674,108,52,2024-09-30,2023
RRQ,Q3,2525,2022,2,D1,GBP,10282818,8740395,3408293,2044975,1363317,6816585,405,115,2024-09-30,2024
RRQ,Q3,2525,2022,0,D2,GBP,4947707,4205550,553214,1327715,885143,2766072,90,29,2024-09-30,2022
RRQ,Q3,2525,2022,1,D2,GBP,4840653,4114555,772742,861055,574037,2207834,328,101,2024-09-30,2023
RRQ,Q3,2525,2022,2,D2,GBP,18249013,15511661,4479677,2687806,1791871,8959354,287,92,2024-09-30,2024
RRQ,Q3,2525,2022,0,E1,GBP,19433652,16518604,2244174,5386019,3590679,11220872,82,73,2024-09-30,2022
RRQ,Q3,2525,2022,1,E1,GBP,10504886,8929153,2498814,2784392,1856261,7139467,97,14,2024-09-30,2023
RRQ,Q3,2525,2022,2,E1,GBP,11448097,9730882,3979960,2387976,1591984,7959920,183,140,2024-09-30,2024
RRQ,Q3,2525,2023,0,A1,GBP,15886344,13503392,1494239,3586174,2390782,7471195,24,49,2024-09-30,2023
RRQ,Q3,2525,2023,1,A1,GBP,2693022,2289068,464087,517126,344750,1325963,37,17,2024-09-30,2024
RRQ,Q3,2525,2023,0,A2,GBP,15309815,13013342,1857897,4458953,2972635,9289485,370,62,2024-09-30,2023
RRQ,Q3,2525,2023,1,A2,GBP,15959782,13565814,3890741,4335398,2890265,11116404,169,61,2024-09-30,2024
RRQ,Q3,2525,2023,0,D1,GBP,7648714,6501406,1124604,2699051,1799367,5623022,353,55,2024-09-30,2023
RRQ,Q3,2525,2023,1,D1,GBP,3635553,3090220,1068181,1190259,793506,3051946,396,138,2024-09-30,2024
RRQ,Q3,2525,2023,0,D2,GBP,16626143,14132221,2251564,5403754,3602503,11257821,57,72,2024-09-30,2023
RRQ,Q3,2525,2023,1,D2,GBP,16712732,14205822,2859829,3186667,2124444,8170940,168,124,2024-09-30,2024
RRQ,Q3,2525,2023,0,E1,GBP,16616117,14123699,2120942,5090261,3393507,10604710,495,23,2024-09-30,2023
RRQ,Q3,2525,2023,1,E1,GBP,5822499,4949124,1618966,1803990,1202660,4625616,325,47,2024-09-30,2024
RRQ,Q3,2525,2024,0,A1,GBP,13195336,11216035,1601467,3843521,2562347,8007335,368,69,2024-09-30,2024
RRQ,Q3,2525,2024,0,A2,GBP,12083966,10271371,1850082,4440199,2960132,9250413,461,34,2024-09-30,2024
RRQ,Q3,2525,2024,0,D1,GBP,16209655,13778206,2091054,5018530,3345686,10455270,43,49,2024-09-30,2024
RRQ,Q3,2525,2024,0,D2,GBP,4787861,4069681,565519,1357246,904831,2827596,246,18,2024-09-30,2024
RRQ,Q3,2525,2024,0,E1,GBP,10470985,8900337,1585676,3805624,2537083,7928383,319,59,2024-09-30,2024
